name,subtitle,acceleration,topspeed,range,efficiency,fastchargespeed,drive,numberofseats,priceingermany,priceinuk,region,address,aux_addres,latitude,longitude,type,power,brand,model,accelsec,topspeed_kmh,range_km,efficiency_whkm,fastcharge_kmh,rapidcharge,powertrain,plugtype,bodystyle,segment,seats,priceeuro,car,style,pricerange(lakhs),capacity,bootspace,basemodel,topmodel,speed_category,acceleration_class
mg marvel r,battery electric vehicle |       65 kwh,,,,,390 km/h,rear wheel drive,,"€40,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
tesla model 3 long range dual motor,battery electric vehicle |       76 kwh,,,,,820 km/h,all wheel drive,,"€53,560","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
mg mg5 ev long range,battery electric vehicle |       57 kwh,,,,,340 km/h,front wheel drive,,"€50,000","£26,495",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi q4 e-tron 45 quattro,battery electric vehicle |       76.6 kwh,,,,,470 km/h,all wheel drive,,"€50,900","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi q4 sportback e-tron 40,battery electric vehicle |       76.6 kwh,,,,,520 km/h,rear wheel drive,,"€49,500","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"prithviraj market, rabindra nagar, new delhi- 110003","electric vehicle charger, prithviraj market, rabindra nagar, new delhi- 110003",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside rwa park, jor bagh market, jor bagh colony road, new delhi- 110003","electric vehicle charger, outside rwa park, jor bagh market, jor bagh colony road, new delhi- 110003",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"opposite dory pharmacy, khanna market, aliganj, lodhi colony, new delhi- 110003","electric vehicle charger, opposite dory pharmacy, khanna market, aliganj, lodhi colony, new delhi- 110003",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"opposite goel opticals, khanna market, aliganj, lodhi colony, new delhi- 110003","electric vehicle charger, opposite goel opticals, khanna market, aliganj, lodhi colony, new delhi- 110003",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"dharma marg, block y, diplomatic enclave, malcha market, new delhi- 110021","electric vehicle charger, dharma marg, block y, diplomatic enclave, malcha market, new delhi- 110021",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside westend vedi tailors, bock m, middle circle, connaught place, new delhi- 110001","electric vehicle charger, outside westend vedi tailors, bock m, middle circle, connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"near ndmc office, fire brigade lane, barakhamba, new delhi- 110001","electric vehicle charger, near ndmc office, fire brigade lane, barakhamba, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"near bikanervala, yashwant place, chanakyapuri, new delhi- 110021","electric vehicle charger, near bikanervala, yashwant place, chanakyapuri, new delhi- 110021",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"khan market, rabindra nagar, new delhi- 110003","electric vehicle charger, khan market, rabindra nagar, new delhi- 110003",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside devinder collections, shankar market, connaught place, new delhi- 110001","electric vehicle charger, outside devinder collections, shankar market, connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"opposite hdfc bank, m- block, , connaught place, new delhi- 110001","electric vehicle charger, opposite hdfc bank, m- block, , connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside oriental bank, radial road no. 7, block m, connaught place, new delhi- 110001","electric vehicle charger, outside oriental bank, radial road no. 7, block m, connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside jain bhawan, 12 shaheed bhagat singh marg, gole market, new delhi- 110001","electric vehicle charger, outside jain bhawan, 12 shaheed bhagat singh marg, gole market, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"ndmc parking,  near ferns n petals, near bpcl petrol pump,  c block rr5, connaught place,  new delhi- 110001","electric vehicle charger, ndmc parking,  near ferns n petals, near bpcl petrol pump,  c block rr5, connaught place,  new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"ndmc parking,  near croma, d block rr5,  opposite bpcl petrol pump,  connaught place, new delhi- 110001","electric vehicle charger, ndmc parking,  near croma, d block rr5,  opposite bpcl petrol pump,  connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"next to pvr plaza, h block rr4, connaught place, new delhi- 110001","electric vehicle charger, next to pvr plaza, h block rr4, connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"opposite south indian bank, block e, rr6, middle circle, connaught place, new delhi- 110001","electric vehicle charger, opposite south indian bank, block e, rr6, middle circle, connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"opposite hp petrol pump, block e, middle circle, connaught place, new delhi- 110001","electric vehicle charger, opposite hp petrol pump, block e, middle circle, connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside standard chartered bank, sardar patel bhawan, sansad marg, new delhi- 110001","electric vehicle charger, outside standard chartered bank, sardar patel bhawan, sansad marg, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"sarojini nagar market, sarojini nagar, new delhi- 110023","electric vehicle charger, sarojini nagar market, sarojini nagar, new delhi- 110023",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside iqbal bros., g1, block g, connaught place, new delhi- 110001","electric vehicle charger, outside iqbal bros., g1, block g, connaught place, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"palika maternity hospital, block 11, lodhi colony, near khanna market, new delhi 110003","electric vehicle charger, palika maternity hospital, block 11, lodhi colony, near khanna market, new delhi 110003",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside chelmsford club/ opposite csir building, rafi marg, sansad marg area, new delhi 110001","electric vehicle charger, outside chelmsford club/ opposite csir building, rafi marg, sansad marg area, new delhi 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"ficci, ficci chowk, mandi house, todermal road area, mandi house, new delhi110001","electric vehicle charger, ficci, ficci chowk, mandi house, todermal road area, mandi house, new delhi110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"charak palika hospital, c7 lane, moti bagh 1, blok f, new moti bagh, new delhi 110021","electric vehicle charger, charak palika hospital, c7 lane, moti bagh 1, blok f, new moti bagh, new delhi 110021",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"psoi club, chanakyapuri, new delhi 110021","electric vehicle charger, psoi club, chanakyapuri, new delhi 110021",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"near snow white, block d, inner circle, connaught place, new delhi 110001","electric vehicle charger, near snow white, block d, inner circle, connaught place, new delhi 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside van heusen showroom, block c, inner circle, connaught place, new delhi 110001","electric vehicle charger, outside van heusen showroom, block c, inner circle, connaught place, new delhi 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"16-b, woodland showroom, block b, connaught place, new delhi 110001","electric vehicle charger, 16-b, woodland showroom, block b, connaught place, new delhi 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",cmrl,nandanam metro station chennai  (cmrl),"electric vehicle charger, nandanam metro station chennai  (cmrl)",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",cmrl,nandanam metro station chennai  (cmrl),"electric vehicle charger, nandanam metro station chennai  (cmrl)",,,ac-001,10(3.3 kw each),tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",maha metro,"nagpur airport metro station, nagpur","electric vehicle charger, nagpur airport metro station, nagpur",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",maha metro,"nagpur airport metro station, nagpur","electric vehicle charger, nagpur airport metro station, nagpur",,,ac-001,10(3.3 kw each),tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"yashwant place, chanakyapuri, new delhi- 110021","electric vehicle charger, yashwant place, chanakyapuri, new delhi- 110021",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"outside bharat sanchar bhawan, ashoke road, janpath, new delhi- 110001","electric vehicle charger, outside bharat sanchar bhawan, ashoke road, janpath, new delhi- 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"gate no. 1, lodhi garden, lodhi estate, lodhi road, new delhi 110003","electric vehicle charger, gate no. 1, lodhi garden, lodhi estate, lodhi road, new delhi 110003",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"akashvani bhawan, sansad marg, new delhi 110001","electric vehicle charger, akashvani bhawan, sansad marg, new delhi 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"opposite ivory mart, f block, inner circle, connaught place, new delhi 110001","electric vehicle charger, opposite ivory mart, f block, inner circle, connaught place, new delhi 110001",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
